code|barcode_df|description_df|ncm_df|cest_df|cfop_df|icms_cst_df|icms_aliquota_df|icms_aliquota_reduzida_df|protege_df|cbenef_df|piscofins_cst_df|pis_aliquota_df|cofins_aliquota_df|naturezareceita_df|sequencial_df|estado_origem_df|estado_destino_df|sequencial_items_df|barcode_items_df|description_items_df|ncm_items_df|cest_items_df|cfop_items_df|icms_cst_items_df|icms_aliquota_items_df|icms_aliquota_reduzida_items_df|protege_items_df|cbenef_items_df|piscofins_cst_items_df|pis_aliquota_items_df|cofins_aliquota_items_df|naturezareceita_id|status_item|estado_origem_items_df|estado_destino_items_df|sync_at|await_sync_at|sync_validate_at|naturezareceita_items_df|divergent_columns_df
505933|7909843017035|SAND HAV KIDS TOP MARVEL LOGO MAR 31/32|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909843017035|SAND HAV KIDS TOP MARVEL LOGO MAR 31/32|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505934|7500435148436|LENCO UMEDECIDO PAMPERS LAVANDA 48UN|34011190|2003401|5102|0|19|19|0||04|0.0|0.0|0|0|||0|7500435148436|LENCO UMEDECIDO PAMPERS LAVANDA 48UN|34011190|2003401|5102|0|19|19|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505935|7909690531579|SAND HAV KIDS TOP FLORES AZ 29/30|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909690531579|SAND HAV KIDS TOP FLORES AZ 29/30|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505937|7702094000371|LANT RAYOVAC 3 LED|85131010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7702094000371|LANT RAYOVAC 3 LED|85131010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505938|7896044953579|DR GIOVANNA BABY CANDY 50ML|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7896044953579|DR GIOVANNA BABY CANDY 50ML|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505939|7898994351610|PAO DE QUEIJO FAMILIA DE MINAS 1KG|19012010|1704605|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898994351610|PAO DE QUEIJO FAMILIA DE MINAS 1KG|19012010|1704605|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505940|7890002013749|TEE LR 25X1/2|39174090|1000600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890002013749|TEE LR 25X1/2|39174090|1000600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505941|7896523102023|PRATO LAMINADO PRATA N.08|48236900|1401200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896523102023|PRATO LAMINADO PRATA N.08|48236900|1401200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505942|7896523177694|SAL PARRILA PURO 350G|25010090||5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896523177694|SAL PARRILA PURO 350G|25010090||5102|20|12|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
505943|7896440504566|REPELENTE DE INSETOS REPELE INSECT 150ML|85432000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896440504566|REPELENTE DE INSETOS REPELE INSECT 150ML|85432000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505944|7896042061481|COPO TRIO BAILARINA 330ML|39241000|1400600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896042061481|COPO TRIO BAILARINA 330ML|39241000|1400600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505945|7894650008218|CERA BRAVO INCOLOR CLASSIC 750ML|34052000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7894650008218|CERA BRAVO INCOLOR CLASSIC 750ML|34052000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505946|7500435209342|SHA PANTENE PANTENE EQUIL RAIZ E PONTAS 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7500435209342|SHA PANTENE PANTENE EQUIL RAIZ E PONTAS 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505947|7897959804130|CANELA CASCA 250G|09061100||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897959804130|CANELA CASCA 250G|09061100||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505948|1220000250406|MONSTER ICE PES LT 473ML|22029900|0301300|5405|60|0|0|0||06|0.0|0.0|0|0|||0|1220000250406|MONSTER ICE PES LT 473ML|22029900|0301300|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
505949|7890002012322|JOELHO LR 25X1\2|39174090|1000600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890002012322|JOELHO LR 25X1\2|39174090|1000600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505950|7891035534409|PURIF BOM AR 360ML BRISA TROPICAL|33074900||5102|0|21|21|0||04|0.0|0.0|0|0|||0|7891035534409|PURIF BOM AR 360ML BRISA TROPICAL|33074900||5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505951|7892300002944|MACARRAO INST CALABRESA C/PIMENTA SINHA 85G|19023000|1704701|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7892300002944|MACARRAO INST CALABRESA C/PIMENTA SINHA 85G|19023000|1704701|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
505952|7891132083015|SAZON NORDESTE 60GR|21039021|1703500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891132083015|SAZON NORDESTE 60GR|21039021|1703500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505953|7891164005245|SUI IND MORTADELA AURORA 1KG|16010000|1707800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891164005245|SUI IND MORTADELA AURORA 1KG|16010000|1707800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505954|7899320382131|FITA AD EUR DUPL FACE FIX TUDO 12MMX1.5M|39191010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7899320382131|FITA AD EUR DUPL FACE FIX TUDO 12MMX1.5M|39191010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505955|7897959800316|CHOCOLATE GRANULADO 100G|18069000|1700900|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897959800316|CHOCOLATE GRANULADO 100G|18069000|1700900|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505956|7898230196180|AGUA OXIG CR CRUZEIRO VL 20 90ML|33059000|2002000|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7898230196180|AGUA OXIG CR CRUZEIRO VL 20 90ML|33059000|2002000|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505957|7896256050622|TAPIOCA KODILAR 500G|19030000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896256050622|TAPIOCA KODILAR 500G|19030000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505958|7896849405341|PENEIRA C/CABO NYLON 09 CMS ALVES|39241000|1400600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896849405341|PENEIRA C/CABO NYLON 09 CMS ALVES|39241000|1400600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505959|7891999015228|CHANTILLY VIGOR 250GR SPRAY|21069090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891999015228|CHANTILLY VIGOR 250GR SPRAY|21069090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505960|7897534814875|FREE PET CONDICIONADOR PELOS 500ML|33079000||5102|0|21|21|0||01|0.0|0.0|0|0|||0|7897534814875|FREE PET CONDICIONADOR PELOS 500ML|33079000||5102|0|21|21|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505961|7891515585723|ARROZ CALABRESA MOLHO QUEIJO CONG 600G|19049000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891515585723|ARROZ CALABRESA MOLHO QUEIJO CONG 600G|19049000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505962|7894904268238|CHANTILLY BUNGE PRO NEUTRO 1LT|21069090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7894904268238|CHANTILLY BUNGE PRO NEUTRO 1LT|21069090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505963|3014260019723|ESCOVA DENTAL INFANTIL ORAL B STANGERS MICKEY|96032100|2005800|5102|20|7|7|0||04|0.0|0.0|0|0|||0|3014260019723|ESCOVA DENTAL INFANTIL ORAL B STANGERS MICKEY|96032100|2005800|5102|20|19|7|0|GO821019|04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|icms_aliquota, cbenef, naturezareceita
505964|7899607203562|REF SABOR NO COPO UVA 110G|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7899607203562|REF SABOR NO COPO UVA 110G|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505965|7896007545100|ABS INTIM GEL NORMAL C/ABAS SECA LV16 PG14|96190000|2005000|5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896007545100|ABS INTIM GEL NORMAL C/ABAS SECA LV16 PG14|96190000|2005000|5102|20|12|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
505966|7891132080014|AJI SAL SAL REFINADO 1KG|21039021|1703500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891132080014|AJI SAL SAL REFINADO 1KG|21039021|1703500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505967|7891150025332|LIMP CIF 500ML DESENGORDURANTE GATILHO|34025000|1100700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891150025332|LIMP CIF 500ML DESENGORDURANTE GATILHO|34025000|1100700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505968|7896020162766|COND INFANTIL BARUEL BABY SONO TRANQUILO 210M|33059000|2002100|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7896020162766|COND INFANTIL BARUEL BABY SONO TRANQUILO 210M|33059000|2002100|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505969|7890265643974|TESOURA ESC KIT COLORIDA|82130000|0801800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7890265643974|TESOURA ESC KIT COLORIDA|82130000|0801800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505970|7898689271483|CANECA LOUCA 280ML DEC MAE MAIS S/CX|39241000|1400600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898689271483|CANECA LOUCA 280ML DEC MAE MAIS S/CX|39241000|1400600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505971|7891024002490|CD COLGATE TOTAL 12 CLEAN MINT 140GR|33061000|2002300|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891024002490|CD COLGATE TOTAL 12 CLEAN MINT 140GR|33061000|2002300|5102|20|12|7|0|GO821019|06|0.0|0.0|26.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||129|icms_aliquota, cbenef, naturezareceita
505972|7891109789865|SAND HAV COLOR AZUL NAVAL 45/46|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891109789865|SAND HAV COLOR AZUL NAVAL 45/46|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505973|7896050200728|BEB VELHO BARREIRO LIMAO 910ML|22084000|0200400|5102|0|27|27|0||01|0.0|0.0|0|0|||0|7896050200728|BEB VELHO BARREIRO LIMAO 910ML|22084000|0200400|5102|0|27|27|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505974|7909843157489|SAND HAV MASC TOP TREND PTO CZ ACO 41/42|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909843157489|SAND HAV MASC TOP TREND PTO CZ ACO 41/42|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505975|7897047000130|PACOCA ROLHA EMB MORENINHA DO RIO 50UN|17049090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897047000130|PACOCA ROLHA EMB MORENINHA DO RIO 50UN|17049090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505976|7908439800198|CESTO TELADO 10LT ARQPLAST|39249000|1400500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7908439800198|CESTO TELADO 10LT ARQPLAST|39249000|1400500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505977|7891164006853|SUI IND MORTADELA AURORA S/TIUCINHO 400GR|16010000|1707800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891164006853|SUI IND MORTADELA AURORA S/TIUCINHO 400GR|16010000|1707800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505978|7896042089539|GARRAFA RETRO HOMEM ARANHA 500ML|39249000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896042089539|GARRAFA RETRO HOMEM ARANHA 500ML|39249000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505979|7899706197601|SHAMPOO ELSEVE CACHOS LONGO DOS SONHOS 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7899706197601|SHAMPOO ELSEVE CACHOS LONGO DOS SONHOS 200ML|33051000|2001700|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505980|7909843267782|SAND HAV FEM SLIM ORGANIC RS DOU 35/36|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909843267782|SAND HAV FEM SLIM ORGANIC RS DOU 35/36|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505981|7891132083008|SAZON LARANJA 40GR|21039021|1703500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891132083008|SAZON LARANJA 40GR|21039021|1703500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505982|7897944300913|CANECAO NOBRE 12(1.4L)|76151000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897944300913|CANECAO NOBRE 12(1.4L)|76151000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505983|7891010041434|ESC D REACH PROF 30 EXT MAC PQ|96032100|2005800|5102|20|7|7|0||04|0.0|0.0|0|0|||0|7891010041434|ESC D REACH PROF 30 EXT MAC PQ|96032100|2005800|5102|20|19|7|0|GO821019|04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|icms_aliquota, cbenef, naturezareceita
505984|7897282300033|GELEIA MOCOTO C/ COCO  400G|21069090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897282300033|GELEIA MOCOTO C/ COCO  400G|21069090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505985|7891024026434|ESC DENT COLGATE CLASSIC CLEAN L3P2|96032100|2005800|5102|20|7|7|0||04|0.0|0.0|0|0|||0|7891024026434|ESC DENT COLGATE CLASSIC CLEAN L3P2|96032100|2005800|5102|20|19|7|0|GO821019|04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|icms_aliquota, cbenef, naturezareceita
505986|7896021303106|STA AMALIA MAC OVOS ALFABETO 500GR|19021100|1704907|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896021303106|STA AMALIA MAC OVOS ALFABETO 500GR|19021100|1704907|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
505987|7791293035000|DA SUAVE MASC SPORT FRESH 87GR|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7791293035000|DA SUAVE MASC SPORT FRESH 87GR|33072010|2002800|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505988|7899808880555|GARRAFA ABRE FACIL 530ML|39233090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7899808880555|GARRAFA ABRE FACIL 530ML|39233090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505990|7898967328502|TAPIOCA  PREMIUM 500GR|19030000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898967328502|TAPIOCA  PREMIUM 500GR|19030000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505991|7898080642707|MANTEIGA PT C/S ITALAC 200GR|04051000|1702500|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7898080642707|MANTEIGA PT C/S ITALAC 200GR|04051000|1702500|5102|20|12|7|0|GO821019|06|0.0|0.0|23.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||126|icms_aliquota, cbenef, naturezareceita
505992|7898941911072|SUSTAGEN KIDS MORANGO 350G|21069090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898941911072|SUSTAGEN KIDS MORANGO 350G|21069090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505993|7898546725135|KIT DE PENTES P/FAMILIA 3|96151100|2006100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898546725135|KIT DE PENTES P/FAMILIA 3|96151100|2006100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505994|7896021309344|STA AMALIA CONCHIGLIONI OVOS 200GR|19021100|1704907|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896021309344|STA AMALIA CONCHIGLIONI OVOS 200GR|19021100|1704907|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
505995|7909843086543|SAND HAV COLOR SALMAO 39/40|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909843086543|SAND HAV COLOR SALMAO 39/40|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505996|7896013500384|TINTURA NATUCOR INDIV 4.0 CAST MD|33059000|2002200|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7896013500384|TINTURA NATUCOR INDIV 4.0 CAST MD|33059000|2002200|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
505997|7909690336525|SAND HAV MASC TOP LOGOMANIA VM RUBI 43/44|64022000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7909690336525|SAND HAV MASC TOP LOGOMANIA VM RUBI 43/44|64022000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505998|7897944305055|CUSCUZEIRO 16 (2)|76151000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897944305055|CUSCUZEIRO 16 (2)|76151000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
505999|7896572000370|CANETA COMPACTOR 0.7 AZ/PTO/VERM|96081000|1902700|5102|20|12|12|0||01|0.0|0.0|0|0|||0|7896572000370|CANETA COMPACTOR 0.7 AZ/PTO/VERM|96081000|1902700|5102|20|19|12|0|GO821022|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
506000|7891025114666|ACTIVIA SHOT FRAMBOESA/HIB 100G|04039000|1702100|5102|0|19|19|0||06|0.0|0.0|0|0|||0|7891025114666|ACTIVIA SHOT FRAMBOESA/HIB 100G|04039000|1702100|5102|0|19|19|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
506001|7893000949355|NUGGETS FGO TRAD CONG PT 300G SD|16023230|1707900|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7893000949355|NUGGETS FGO TRAD CONG PT 300G SD|16023230|1707900|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
506271|7896071019002|REFRESKANT REF ABACAXI 140G|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896071019002|REFRESKANT REF ABACAXI 140G|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
506272|7891035618369|INSET MORTEIN AERO 300ML ACAO EMB ECON|38089119||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891035618369|INSET MORTEIN AERO 300ML ACAO EMB ECON|38089119||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
506273|7896908225705|POTE PET RED MORANGO 2.7LT|39241000|1400600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896908225705|POTE PET RED MORANGO 2.7LT|39241000|1400600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
506274|7891000326442|CHOC NESTLE NESCAU 90GR|18063110|1700200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891000326442|CHOC NESTLE NESCAU 90GR|18063110|1700200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
506275|7500435141536|APARELHO MACH3 ACQUA REGULAR 1X1|82121020|2006400|5405|60|0|0|0||01|0.0|0.0|0|0|||0|7500435141536|APARELHO MACH3 ACQUA REGULAR 1X1|82121020|2006400|5405|60|0|0|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
506276|7898377662272|ENERGETICO TNT 269ML PINK LIMONADE|22029900|0301300|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7898377662272|ENERGETICO TNT 269ML PINK LIMONADE|22029900|0301300|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
