code|await_sync_at|barcode|cbenef|cest|cfop|cofins_aliquota|description|divergent_columns|estado_destino|estado_origem|icms_aliquota|icms_aliquota_reduzida|icms_cst|naturezareceita|naturezareceita_id|ncm|pis_aliquota|piscofins_cst|protege|sequencial|status_item|sync_at|sync_validate_at
508672|2024-10-28 18:04:58.498525+00:00|7891000532805|||5102|0.0|CREME MAGGI CEBOLA 1KG|pis_aliquota, cofins_aliquota|||19|19|0|0||21041011|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508673|2024-10-28 18:04:58.498525+00:00|7892840800406||0301001|5405|0.0|PEPSI COLA PET 1L|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
508674|2024-10-28 18:04:58.498525+00:00|7891141018541||0202400|5102|0.0|CHAMP NAC AURORA 750ML MOSCATEL|pis_aliquota, cofins_aliquota|||27|27|0|0||22041090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508675|2024-10-28 18:04:58.498525+00:00|7897089431022|||5102|0.0|ARROZ BARAO LF T1 2KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|4.0|10063029|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
508676|2024-10-28 18:04:58.498525+00:00|7898383860204||1710300|5102|0.0|AÇUCAR MASCAVO ESCURO FRUTOS TERRA 1KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|21.0|17011400|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
508677|2024-10-28 18:04:58.498525+00:00||||5102|0.0|BOTINA REF 217|pis_aliquota, cofins_aliquota|||19|19|0|0||64035190|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508678|2024-10-28 18:04:58.498525+00:00|||1708400|5102|0.0|TRASEIRO CAPOTE|naturezareceita|||12|12|0|0|18.0|02012020|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
508679|2024-10-28 18:04:58.498525+00:00|7896523140803|||5102|0.0|COCO UMIDO E ADOCADO|naturezareceita|||19|19|0|0|14.0|08011900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
508680|2024-10-28 18:04:58.498525+00:00|7896523118901|||5102|0.0|ESPETO DE BAMBU P/ CHURRASCO 25cm (SM)|pis_aliquota, cofins_aliquota|||19|19|0|0||44219100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508681|2024-10-28 18:04:58.498525+00:00|7896523109640|||5102|0.0|ESSENCIA BAUNILHA (CX. DISPLAY)|pis_aliquota, cofins_aliquota|||19|19|0|0||33021000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508682|2024-10-28 18:04:58.498525+00:00|7896523129761|||5102|0.0|FAROFA COSTELINHA C/ LIMAO FA|pis_aliquota, cofins_aliquota|||19|19|0|0||19019090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508683|2024-10-28 18:04:58.498525+00:00|7896523100692||1400601|5102|0.0|PRATO DESC. PLASTICO BRANCO 15,0cm|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508684|2024-10-28 18:04:58.498525+00:00|7896523100678||1400601|5102|0.0|PRATO DESC. PLASTICO BRANCO 21,0cm|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508685|2024-10-28 18:04:58.498525+00:00|4005900916129||2003400|5102|0.0|SAB NIVEA HIDRAT 85G ANTIBAC|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
508686|2024-10-28 18:04:58.498525+00:00|7899970402869||1700300|5102|0.0|CHOC HERSHEYS COOKIES 77G|pis_aliquota, cofins_aliquota|||19|19|0|0||18063210|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508687|2024-10-28 18:04:58.498525+00:00|7898946500035|||5102|0.0|BARRADE GELO SOGELO 12KG|pis_aliquota, cofins_aliquota|||19|19|0|0||22019000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508688|2024-10-28 18:04:58.498525+00:00|7898946500028|||5102|0.0|GELO TRITURADO SOGELO 5,5KG|pis_aliquota, cofins_aliquota|||19|19|0|0||22019000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508689|2024-10-28 18:04:58.498525+00:00|7898946500011|||5102|0.0|GELO CUBOS SOGELO 5KG|pis_aliquota, cofins_aliquota|||19|19|0|0||22019000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508690|2024-10-28 18:04:58.498525+00:00|1220000250062||0301300|5405|0.0|REIGN LIM LT 473ML|naturezareceita|||0|0|60|0|30.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
508691|2024-10-28 18:04:58.498525+00:00|7894900336528||0299900|5102|0.0|JACK&COKE LT 350ML|pis_aliquota, cofins_aliquota|||27|27|0|0||22089000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508692|2024-10-28 18:04:58.498525+00:00|7899653780970||0801000|5102|0.0|ABRIDOR GARRAFA CARTELADO|pis_aliquota, cofins_aliquota|||19|19|0|0||82055100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508693|2024-10-28 18:04:58.498525+00:00|7899653780956||0801000|5102|0.0|ABRIDOR DE LATA INOX CARTELADO|pis_aliquota, cofins_aliquota|||19|19|0|0||82055100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508694|2024-10-28 18:04:58.498525+00:00|7898036782402|||5102|0.0|BALDE CONCRETO 11 LT INJEPLASTEC|pis_aliquota, cofins_aliquota|||19|19|0|0||39249000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508695|2024-10-28 18:04:58.498525+00:00|6910132798963||1400100|5102|0.0|BOMBONIERE C/PE PARIS 19X16 CM C/CX|pis_aliquota, cofins_aliquota|||19|19|0|0||70134900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508696|2024-10-28 18:04:58.498525+00:00|6910132798987||1400100|5102|0.0|BOMBONIERE C/PE ROMA 19X16 CM C/CX|pis_aliquota, cofins_aliquota|||19|19|0|0||70134900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508697|2024-10-28 18:04:58.498525+00:00|7896683300031|||5102|0.0|BUCHA AÇO OURO BUCHABRILHO|pis_aliquota, cofins_aliquota|||19|19|0|0||74181000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508698|2024-10-28 18:04:58.498525+00:00|7908439800860|||5102|0.0|CAIXA P/SUPERMERCADO PRETA ARQ|pis_aliquota, cofins_aliquota|||19|19|0|0||39231090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508699|2024-10-28 18:04:58.498525+00:00|7897848781016|||5102|0.0|CESTA P/SUPERMERCADO 21,4 LTS|pis_aliquota, cofins_aliquota|||19|19|0|0||39249000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508700|2024-10-28 18:04:58.498525+00:00|6910132527341|||5102|0.0|CESTA RATTAN RETANGULAR 38X23,5X7,5CM|pis_aliquota, cofins_aliquota|||19|19|0|0||39249000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508701|2024-10-28 18:04:58.498525+00:00|6989101730396|||5102|0.0|CESTO PAO RED METAL/TECIDO 24,5X11 CM|pis_aliquota, cofins_aliquota|||19|19|0|0||73239900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508702|2024-10-28 18:04:58.498525+00:00|6989091730345||1400100|5102|0.0|CONJ XICARA CHA 6 PC 180 ML S/PIRES|pis_aliquota, cofins_aliquota|||19|19|0|0||70134900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508703|2024-10-28 18:04:58.498525+00:00|6989091730352||1400100|5102|0.0|CONJ XICARA S/P 210 ML 6 PC ABACAXI G HORSE TEA CU|pis_aliquota, cofins_aliquota|||19|19|0|0||70134900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508704|2024-10-28 18:04:58.498525+00:00|7896355706086||1400600|5102|0.0|COPO FRESH PEQUENO 380 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508705|2024-10-28 18:04:58.498525+00:00|6995352320248|||5102|0.0|CORTADOR PASTEL INOX 18 CM|pis_aliquota, cofins_aliquota|||19|19|0|0||73239300|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508706|2024-10-28 18:04:58.498525+00:00|7896103472492|||5102|0.0|GARRAFA GELADEIRA CRISTAL COLOR 1200 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39233090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508707|2024-10-28 18:04:58.498525+00:00|7896103471167||1400600|5102|0.0|GARRAFA GELADEIRA ESMERALDA COLOR 1500 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508708|2024-10-28 18:04:58.498525+00:00|7897659635218|||5102|0.0|GARRAFINHA PET 600 ML NEON FACEATA REDONDA|pis_aliquota, cofins_aliquota|||19|19|0|0||39249000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508709|2024-10-28 18:04:58.498525+00:00|6910960551167||1400600|5102|0.0|JARRA DECOR SORTIDA 1950 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508710|2024-10-28 18:04:58.498525+00:00|7898945155243|||5102|0.0|MARMITA TERM REDONDA NAPA N.16 1LT|pis_aliquota, cofins_aliquota|||19|19|0|0||76151000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508711|2024-10-28 18:04:58.498525+00:00|7898961930183|||5102|0.0|MARMITA TERMICA MILAO TAMPA TRAVA 1,5 LT AZUL|pis_aliquota, cofins_aliquota|||19|19|0|0||39231090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508712|2024-10-28 18:04:58.498525+00:00|7896042055749||1400600|5102|0.0|POTE DECORA QUAD 1,1 LT|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508713|2024-10-28 18:04:58.498525+00:00|7896042055718||1400600|5102|0.0|POTE DECORA QUAD 580 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508714|2024-10-28 18:04:58.498525+00:00|7899808893845||1400600|5102|0.0|POTE HERMETICO TRAVA MAIS 360 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508715|2024-10-28 18:04:58.498525+00:00|7899808893838||1400600|5102|0.0|POTE HERMETICO TRAVA MAIS 550 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508716|2024-10-28 18:04:58.498525+00:00|6910960551099||1400600|5102|0.0|POTE REDONDO DECOR SORTIDO 1000 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508717|2024-10-28 18:04:58.498525+00:00|6910960551105||1400600|5102|0.0|POTE REDONDO DECOR SORTIDO 2400 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508718|2024-10-28 18:04:58.498525+00:00|6910960551082||1400600|5102|0.0|POTE REDONDO DECORADO SORT 500 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508719|2024-10-28 18:04:58.498525+00:00|6910960551129||1400600|5102|0.0|POTE RETANGULAR DECOR SORTIDO 1250 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508720|2024-10-28 18:04:58.498525+00:00|6910960551136||1400600|5102|0.0|POTE RETANGULAR DECOR SORTIDO 2200 ML|pis_aliquota, cofins_aliquota|||19|19|0|0||39241000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508987|2024-10-28 18:04:58.498525+00:00|8888021300161|||5102|0.0|BATERIA ENERGIZER 3V LITHIUM 2025 BP5|pis_aliquota, cofins_aliquota|||19|19|0|0||85065010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508988|2024-10-28 18:04:58.498525+00:00|7891060804003||0801800|5102|0.0|TESOURA MUNDIAL MULTIUSO 8,5 POLEGADAS|pis_aliquota, cofins_aliquota|||19|19|0|0||82130000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508989|2024-10-28 18:04:58.498525+00:00|7898567703686|||5102|0.0|ALCOOL GEL ANTISSEPTICO MY HEALTH CRISTAL COM HIDRATANTE 50G|naturezareceita|||19|19|0|0|9.0|38089429|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
508990|2024-10-28 18:04:58.498525+00:00|7898202613042|||5102|0.0|SACHET CANUDO SANFONADO 6MM FLEX 30X100|pis_aliquota, cofins_aliquota|||19|19|0|0||39173229|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508991|2024-10-28 18:04:58.498525+00:00|7896083800346||1100100|5102|0.0|ALVEJANTE QBOA LAVANDA 1L|pis_aliquota, cofins_aliquota|||19|19|0|0||28289011|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508992|2024-10-28 18:04:58.498525+00:00|7891000379585||1700600|5102|0.0|ACHOC. NESCAU CILINDRO 200G|pis_aliquota, cofins_aliquota|||19|19|0|0||18069000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508993|2024-10-28 18:04:58.498525+00:00|7897282300811|||5102|0.0|GELEIA DE MOCOTÓ 70G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508994|2024-10-28 18:04:58.498525+00:00|7899239525193|||5102|0.0|BOTA PVC BRANCA NR 40 BRACOL ;Ref.: 617078|pis_aliquota, cofins_aliquota|||19|19|0|0||64019200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508995|2024-10-28 18:04:58.498525+00:00||||5102|0.0|CORREIA A-069 ;Ref.: FA-069|pis_aliquota, cofins_aliquota|||19|19|0|0||40103900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508996|2024-10-28 18:04:58.498525+00:00|7892261084966||1005800|5102|0.0|PA SX AUT BROC 12X1 (7/32X1) CAB 5/16 ;Ref.: CR203|pis_aliquota, cofins_aliquota|||19|19|0|0||73181400|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508997|2024-10-28 18:04:58.498525+00:00|7891515855352||1707903|5102|0.0|MINI CHICKEN FGO QJO CONG PT 275G PD|pis_aliquota, cofins_aliquota|||19|19|0|0||16023220|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508998|2024-10-28 18:04:58.498525+00:00|7891515868468||1707900|5102|0.0|NUGGETS FGO TRAD CONG PT 700G SD|pis_aliquota, cofins_aliquota|||19|19|0|0||16023290|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
508999|2024-10-28 18:04:58.498525+00:00|7891991303347||0302103|5405|0.0|SPATEN N LT 269ML|naturezareceita|||0|0|60|0|30.0|22030000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509001|2024-10-28 18:04:58.498525+00:00|7897476600765|||5102|0.0|GRAMPEADOR BAZZE METAL ALICATE 20F UN/0001/UN|pis_aliquota, cofins_aliquota|||19|19|0|0||40169200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509002|2024-10-28 18:04:58.498525+00:00|7891027211356|||5102|0.0|GRAMPEADOR TIL G104 PRETO UN/0001/UN|pis_aliquota, cofins_aliquota|||19|19|0|0||84729040|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509003|2024-10-28 18:04:58.498525+00:00|7898405069516|||5102|0.0|MBL PEGA PEGA JACARE COD 607070097 - D12|pis_aliquota, cofins_aliquota|||19|19|0|0||95030099|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509004|2024-10-28 18:04:58.498525+00:00|7891097105913||1702500|5102|0.0|GALBANI MANTEIGA C/SAL POTE 200GR|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|23.0|04051000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509005|2024-10-28 18:04:58.498525+00:00|||1706201|5102|0.0|SANDUICHE NATURAL BDJ|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509006|2024-10-28 18:04:58.498525+00:00|7897256700180||1711500|5102|0.0|CALU BEBIDA L CTEA SALADA GF 180G|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509007|2024-10-28 18:04:58.498525+00:00|7896003739428||1705302|5102|0.0|BISC MARIL PIT STOP 137GR PAO CHAPA|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509008|2024-10-28 18:04:58.498525+00:00|7501001109653||2006400|5405|0.0|APAR B GILLETTE PRESTO 3 MASC L4P3|pis_aliquota, cofins_aliquota|||0|0|60|0||82121020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509009|2024-10-28 18:04:58.498525+00:00|7898040081188||1707700|5102|0.0|ITA SALSICHA RESFRIADA BOUA 500GR|pis_aliquota, cofins_aliquota|||19|19|0|0||16010000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509010|2024-10-28 18:04:58.498525+00:00|7896589105907||0202400|5102|0.0|CHAMP NAC MIORANZA 750ML MOSCATEL ROSE|pis_aliquota, cofins_aliquota|||27|27|0|0||22041090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509011|2024-10-28 18:04:58.498525+00:00|7898953823943||2004800|5102|0.0|MAMYPOKO FR JUMBO AMARELA M 18UN|pis_aliquota, cofins_aliquota|||19|19|0|0||96190000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509012|2024-10-28 18:04:58.498525+00:00|7898656390483||2004800|5102|0.0|MAMYPOKO FR JUMBO AMARELA P 22UN|pis_aliquota, cofins_aliquota|||19|19|0|0||96190000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509013|2024-10-28 18:04:58.498525+00:00|7622210561886|||5102|0.0|BALA BUBBALOO 75G MORANGO|pis_aliquota, cofins_aliquota|||19|19|0|0||17049020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509014|2024-10-28 18:04:58.498525+00:00|7896523101880||1401200|5102|0.0|BANDEJA LAMINADA PRATA N.07 50X40CM|pis_aliquota, cofins_aliquota|||19|19|0|0||48236900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509015|2024-10-28 18:04:58.498525+00:00|7896523100302|||5102|0.0|CORANTE ALIMENTICIO LIQUIDO AMARELO(BLISTER) 10ML|pis_aliquota, cofins_aliquota|||19|19|0|0||32041830|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509016|2024-10-28 18:04:58.498525+00:00|7896523104072|||5102|0.0|CORANTE ALIMENTICIO LIQUIDO PRETO (BLISTER) 10ML|pis_aliquota, cofins_aliquota|||19|19|0|0||32041830|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509017|2024-10-28 18:04:58.498525+00:00|7896523158259|||5102|0.0|ELASTICO JUNCO AMARELO 50UN|pis_aliquota, cofins_aliquota|||19|19|0|0||40169990|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509018|2024-10-28 18:04:58.498525+00:00|7896523113609|||5102|0.0|FORMA PAPEL N.5 PRETA 100UN|pis_aliquota, cofins_aliquota|||19|19|0|0||48195000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509019|2024-10-28 18:04:58.498525+00:00|7896044960072||2002800|5102|0.0|DA GIOVANNA BABY LOVELY 150ML|naturezareceita|||21|21|0|0|10.0|33072010|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
509020|2024-10-28 18:04:58.498525+00:00|7891000389171||1711500|5102|0.0|NESCAFE LATTE BEBGARRPLAS 270ML|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509021|2024-10-28 18:04:58.498525+00:00|7891000368992||1700300|5102|0.0|CLASSIC DUO CHOCOLATE 80G|pis_aliquota, cofins_aliquota|||19|19|0|0||18063210|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509022|2024-10-28 18:04:58.498525+00:00||||5102|0.0|BALANCA TOLEDO PRIX3 FIT 6KG X 2G / 15KG X 5G / 32KG X 10G|pis_aliquota, cofins_aliquota|||19|19|0|0||84238200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509023|2024-10-28 18:04:58.498525+00:00|7892261369346|||5102|0.0|PA FI CH PH 4,0 X 45 CISER C/300 ;Ref.: 39152702|pis_aliquota, cofins_aliquota|||19|19|0|0||73181200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509024|2024-10-28 18:04:58.498525+00:00|7908228805151|||5102|0.0|FINI SAPO 80G|pis_aliquota, cofins_aliquota|||19|19|0|0||17049020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509025|2024-10-28 18:04:58.498525+00:00|7891000103913||1702404|5102|0.0|CHAMB PETTIT MAXI MRG 480G|naturezareceita|||12|12|0|0|6.0|04061090|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509027|2024-10-28 18:04:58.498525+00:00|7891000390214||1702100|5102|0.0|NESTLE GREGO TRAD PES +DAMAS  CAL 90G|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509028|2024-10-28 18:04:58.498525+00:00|7891000396452|||5102|0.0|CHANDELLE DUO DARK+BRANCO 180G BR|pis_aliquota, cofins_aliquota|||19|19|0|0||04039000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509029|2024-10-28 18:04:58.498525+00:00|7897195981497||0301300|5102|0.0|GALAO 1,7 LITROS - NECTAR DE MARACUJA|pis_aliquota, cofins_aliquota|||19|19|0|0||22029900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509030|2024-10-28 18:04:58.498525+00:00|7894904009640||1707800|5102|0.0|MORTADELA SEARA|pis_aliquota, cofins_aliquota|||19|19|0|0||16010000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509031|2024-10-28 18:04:58.498525+00:00|7896181710257||1709400|5102|0.0|TABLETE COCADA BRANCA 130GR|pis_aliquota, cofins_aliquota|||19|19|0|0||20079990|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509032|2024-10-28 18:04:58.498525+00:00|7891287320638|||5102|0.0|BOTA VULCABRAS PVC BCA C.MED BPCC-12 N.41  -  REF C.A.36939|pis_aliquota, cofins_aliquota|||19|19|0|0||64019200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509033|2024-10-28 18:04:58.498525+00:00|7891287696313|||5102|0.0|BOTA VULCABRAS PVC BCA C.MED BPCC-12 N.43  -  REF C.A.36939|pis_aliquota, cofins_aliquota|||19|19|0|0||64019200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509034|2024-10-28 18:04:58.498525+00:00|7898516183514|||5102|0.0|CONJ DISCO+CRUZETA INOX AB 22-5MM  -  REF RF 2010313|pis_aliquota, cofins_aliquota|||19|19|0|0||84389000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509035|2024-10-28 18:04:58.498525+00:00||||5102|0.0|CALCULADORA DE MESA MR6124 ELGIM|pis_aliquota, cofins_aliquota|||19|19|0|0||84702100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509036|2024-10-28 18:04:58.498525+00:00|7896058502084|||5102|0.0|GRANULADO TIJOL.+CACAU GOURMET 100GR|pis_aliquota, cofins_aliquota|||19|19|0|0||17049020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509037|2024-10-28 18:04:58.498525+00:00|7898909747910|||5102|0.0|PANO DE PRATO ESTAMPADO 68X45CM|pis_aliquota, cofins_aliquota|||19|19|0|0||63071000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509038|2024-10-28 18:04:58.498525+00:00|7896773900561||1702401|5102|0.0|QUEIJO MUS.TRANCA PEQ COMPL|naturezareceita|||12|12|0|0|7.0|04061010|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509039|2024-10-28 18:04:58.498525+00:00|7894650701409|||5102|0.0|LIMP PATO PURIFIC LAVANDA LILAS 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||38089419|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509040|2024-10-28 18:04:58.498525+00:00|7896931614194||1701000|5102|0.0|CAMPO LARGO SUCO PET 900ML MACA INT|pis_aliquota, cofins_aliquota|||19|19|0|0||20097100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509043|2024-10-28 18:04:58.498525+00:00|7891150019560||2003400|5102|0.0|SABONETE DOVE KARITE E BAUNILHA 90GR|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509044|2024-10-28 18:04:58.498525+00:00|7897534868496||1100700|5102|0.0|MULTIUSO AZULIM LAVANDA 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||34029039|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509045|2024-10-28 18:04:58.498525+00:00|7897534860179||1100700|5102|0.0|FLOTADOR AZULIM 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||34029039|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509046|2024-10-28 18:04:58.498525+00:00|7898293493400||2002000|5102|0.0|BIOHAIR MASCARA COND CACHOS DEFINIDOS 6X1KG|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
509047|2024-10-28 18:04:58.498525+00:00|7898509281166||1100900|5102|0.0|FIBRA BETANIN 125X87MM BETTACO|pis_aliquota, cofins_aliquota|||19|19|0|0||68053090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509049|2024-10-28 18:04:58.498525+00:00|7891910007004||1709900|5102|0.0|ACUCAR REFINADO UNIÃO DOCUCAR 1KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|21.0|17019900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
509050|2024-10-28 18:04:58.498525+00:00|7896411800161|||5102|0.0|LIGA NEUTRA SELECTA 100G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
509051|2024-10-28 18:04:58.498525+00:00|||1708701|5102|0.0|BACON EM PEDAÇOS SADIA KG|naturezareceita|||19|19|0|0|18.0|02101200|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
